match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9615073,r1,41,0.5039152,1.097902097902098,1.3846153846153846,2.9047619047619047,0.9230769230769232,0.9148936170212766,1.0,1.038780584057578,0.7777777777777778,0.6190476190476191,1,XGBoost,no,10,2,0.1
9262035,r1,36070,0.54544246,0.8310767246937459,0.72,1.4878048780487805,0.4,0.903846153846154,0.375,1.0052756112963626,1.4285714285714286,0.8461538461538461,1,XGBoost,no,10,2,0.1
9262252,r1,36070,0.5039152,0.8753129694541812,0.8226950354609929,1.3278688524590163,0.8333333333333334,0.7763157894736842,0.875,0.9691731706592056,0.8461538461538461,0.8095238095238095,0,XGBoost,no,10,2,0.1
9128363,r1,48341,0.5147271,1.1505376344086022,1.2682926829268293,1.0,2.75,0.8142857142857143,0.5714285714285714,0.9408106723075084,1.8571428571428568,2.888888888888889,1,XGBoost,no,10,2,0.1
9085292,r1,10366,0.5039152,1.0081135902636915,0.7558139534883721,2.9047619047619047,0.75,1.0,1.0,1.025722527617038,1.6,0.9411764705882352,1,XGBoost,no,10,2,0.1
9272444,r1,33942,0.5204814,0.952433628318584,0.6702127659574468,0.024390243902439,0.6363636363636364,0.9605263157894736,1.4,1.0433591507915818,0.75,0.8,0,XGBoost,no,10,2,0.1
9457538,r1,40452,0.5088211,0.9812398042414356,1.0,1.0,0.7142857142857143,1.105263157894737,0.6666666666666666,1.0128918722807505,1.1428571428571428,0.5333333333333333,1,XGBoost,no,10,2,0.1
9433108,r1,9701,0.6048121,0.7485786481364498,0.5794392523364486,0.5061728395061729,0.7142857142857143,0.7123287671232876,0.5454545454545454,0.8945082636975065,0.625,0.4545454545454545,1,XGBoost,no,10,2,0.1
9516674,r1,30414,0.5374563,0.7226179875333927,0.9621212121212122,1.0,0.7,0.8181818181818182,1.0,1.1000536619846182,1.0,0.8333333333333334,1,XGBoost,no,10,2,0.1
9684506,r1,12389,0.697896,0.2020725388601036,0.032258064516129,0.0476190476190476,0.0,0.125,2.0,0.3832609359545286,0.3333333333333333,0.5,0,XGBoost,no,10,2,0.1
9167927,r1,209,0.5815641,11.758064516129032,5.5,21.0,2.0,5.25,4.0,1.0429931391401372,4.0,4.0,1,XGBoost,no,10,2,0.1
9433885,r1,9701,0.5746959,1.0354767184035476,0.696969696969697,1.0,0.9090909090909092,1.0945945945945943,0.5555555555555556,0.8761791584870167,0.8571428571428571,1.4210526315789471,0,XGBoost,no,10,2,0.1
9433899,r1,7727,0.5350292,1.1746595618709297,0.7540983606557377,1.975609756097561,1.0,1.196969696969697,0.6666666666666666,0.951975919144573,0.75,1.0,1,XGBoost,no,10,2,0.1
9087147,r1,188,0.5088211,0.9249266862170088,0.8923076923076924,0.2079207920792079,0.8,1.25,0.75,0.9467282065997842,0.8,0.6956521739130435,0,XGBoost,no,10,2,0.1
9457664,r1,47529,0.5833653,1.3639545056867892,2.333333333333333,61.0,2.0,1.4090909090909092,1.2,1.2671778423575395,1.125,0.875,0,XGBoost,no,10,2,0.1
9097395,r1,23750,0.5833653,3.203821656050956,3.333333333333333,61.0,3.0,2.2142857142857144,0.6666666666666666,1.2227061670163986,1.25,2.5,1,XGBoost,no,10,2,0.1
9271800,r1,47480,0.513167,1.138607594936709,0.8571428571428571,1.4878048780487805,1.1428571428571428,0.8405797101449275,1.1111111111111112,1.0298350497499382,0.3333333333333333,1.3,1,XGBoost,no,10,2,0.1
9087042,r1,48,0.5013586,1.0403940886699508,1.008130081300813,1.975609756097561,1.0555555555555556,0.9861111111111112,0.8571428571428571,0.9084767500126926,0.5,1.1111111111111112,1,XGBoost,no,10,2,0.1
9457510,r1,47529,0.5379395,1.256797583081571,2.051282051282051,3.857142857142857,2.2,1.5625,0.5,1.1431477275100626,1.3333333333333333,1.6666666666666667,1,XGBoost,no,10,2,0.1
9085040,r1,9967,0.5143178,0.8840579710144928,1.3695652173913044,0.6721311475409836,0.8333333333333334,0.951219512195122,0.8333333333333334,1.004287087073278,0.2857142857142857,0.9375,1,XGBoost,no,10,2,0.1
9085418,r1,8987,0.50176287,1.1986607142857142,1.1666666666666667,0.3442622950819672,1.2222222222222223,0.7536231884057971,0.5714285714285714,0.9837724886191648,1.25,1.0,1,XGBoost,no,10,2,0.1
9331398,r1,11591,0.60623264,0.3167587476979742,0.1836734693877551,1.3278688524590163,0.2,0.1515151515151515,4.0,0.9469677079070836,1.0,0.4666666666666667,1,XGBoost,no,10,2,0.1
9272507,r1,33921,0.5100334,0.7976608187134503,1.1904761904761905,1.0,1.3333333333333333,0.8571428571428571,1.0,1.0077992896256125,1.1666666666666667,0.8125,1,XGBoost,no,10,2,0.1
9225376,r1,48,0.5350292,1.2429022082018928,0.7358490566037735,2.463414634146341,1.7,1.1384615384615384,0.7,0.9599652615971502,0.1818181818181818,1.1578947368421053,0,XGBoost,no,10,2,0.1
9516338,r1,30414,0.5362501,1.036557149467839,1.2872340425531914,0.5061728395061729,1.3076923076923077,1.106060606060606,0.9090909090909092,1.0393746836117548,0.6,1.2666666666666666,1,XGBoost,no,10,2,0.1
9440493,r1,55,0.5625404,1.212972972972973,1.7023809523809523,1.0,1.3125,1.0895522388059702,1.0,1.162725606708502,0.8571428571428571,1.8,1,XGBoost,no,10,2,0.1
9457447,r1,47529,0.5039152,0.8872987477638641,1.0133333333333334,1.975609756097561,0.9090909090909092,0.9821428571428572,1.0,1.063999824383077,0.875,0.5238095238095238,1,XGBoost,no,10,2,0.1
9077011,r1,42573,0.5601672,0.8772401433691757,1.0338983050847457,1.4878048780487805,0.875,0.8837209302325582,0.5,0.9276240101513022,0.3,0.3846153846153846,0,XGBoost,no,10,2,0.1
9085355,r1,9701,0.55029494,0.9049255441008018,0.5217391304347826,0.5121951219512195,0.625,0.8493150684931506,1.2,1.0140108188595165,0.375,0.8333333333333334,1,XGBoost,no,10,2,0.1
9076997,r1,47529,0.54251826,0.9409937888198758,0.6111111111111112,0.4059405940594059,1.2,0.5849056603773585,1.25,1.1665671381296394,0.125,0.7142857142857143,0,XGBoost,no,10,2,0.1
9587136,r1,36084,0.55770457,1.1853932584269662,1.1846153846153846,1.0,1.4,0.9482758620689656,0.875,1.2333970526137654,1.0,1.3636363636363635,1,XGBoost,no,10,2,0.1
8887801,r1,33928,0.560717,1.828735632183908,1.8,1.0,1.6,1.4722222222222223,1.6666666666666667,0.9951514428845788,1.0,1.7272727272727273,0,XGBoost,no,10,2,0.1
9684667,r1,15301,0.5374563,0.8064764841942945,0.7704918032786885,0.6039603960396039,0.3636363636363636,0.8,0.8333333333333334,0.9764227265311732,2.25,1.125,1,XGBoost,no,10,2,0.1
9330789,r1,11283,0.50626504,2.1696113074204946,1.2777777777777777,0.6721311475409836,4.0,1.5384615384615383,1.0,0.7458031817200842,4.0,3.333333333333333,0,XGBoost,no,10,2,0.1
9098844,r1,188,0.560717,1.928290766208252,1.4333333333333331,1.0,1.4285714285714286,1.46,2.333333333333333,0.9625917615838412,1.7142857142857142,2.0,0,XGBoost,no,10,2,0.1
9331335,r1,14454,0.560717,4.565693430656935,3.75,1.0,6.0,3.076923076923077,1.4,1.1402517238751146,4.0,4.0,1,XGBoost,no,10,2,0.1
9085187,r1,9701,0.57314193,0.7538148524923703,0.6504065040650406,1.3278688524590163,0.5294117647058824,0.7792207792207793,1.0,1.084803335578682,1.1666666666666667,1.2307692307692308,1,XGBoost,no,10,2,0.1
9051104,r1,40578,0.5088211,0.9376083188908144,1.5921052631578947,1.0,0.75,1.0833333333333333,0.8571428571428571,1.0734617236316706,1.6,1.0,0,XGBoost,no,10,2,0.1
9271730,r1,47480,0.5334762,1.2529722589167769,0.9886363636363636,1.3278688524590163,0.9090909090909092,1.3,1.8333333333333333,0.9334474847749316,0.5714285714285714,0.7142857142857143,0,XGBoost,no,10,2,0.1
9051048,r1,40564,0.560717,1.3460291734197731,1.5294117647058822,1.9523809523809523,2.6,1.0740740740740742,1.75,1.022555582359323,0.5,0.8125,1,XGBoost,no,10,2,0.1
9407782,r1,48943,0.5421231,1.0234666666666667,1.02,1.0,0.6666666666666666,0.9753086419753086,0.5454545454545454,0.9238994850385912,0.5,1.1666666666666667,0,XGBoost,no,10,2,0.1
9272542,r1,33935,0.50318885,1.235705950991832,0.8921568627450981,0.5061728395061729,0.9230769230769232,1.3387096774193548,1.2,0.8639150960634263,1.0,0.7692307692307693,0,XGBoost,no,10,2,0.1
9377339,r1,62,0.5313658,1.1509625126646403,1.3888888888888888,1.0,1.3529411764705883,1.0,1.2857142857142858,1.120347274382577,2.75,1.1333333333333333,1,XGBoost,no,10,2,0.1
8950780,r1,41,0.5309776,1.0857868020304569,0.6441717791411042,2.463414634146341,1.9090909090909087,0.902439024390244,1.0,1.0064702976885878,1.1666666666666667,0.8823529411764706,1,XGBoost,no,10,2,0.1
9290917,r1,55,0.5740566,5.084705882352941,11.0,1.196078431372549,4.5,7.3,3.0,1.3994564860172984,2.0,1.625,1,XGBoost,no,10,2,0.1
9084655,r1,6698,0.51941776,1.0640243902439024,1.140625,1.4878048780487805,0.7857142857142857,1.358974358974359,0.6,0.9970699095330714,0.7777777777777778,0.7857142857142857,0,XGBoost,no,10,2,0.1
9516569,r1,36014,0.56195694,0.9859154929577464,0.6517857142857143,1.0,0.8125,0.8795180722891566,1.0,0.8775656294567845,1.5,1.0625,0,XGBoost,no,10,2,0.1
9085215,r1,8917,0.50626504,1.209366391184573,1.4310344827586208,1.0,1.4545454545454546,1.3958333333333333,0.6666666666666666,0.8807953361254357,1.0,1.4615384615384617,1,XGBoost,no,10,2,0.1
9292569,r1,34,0.5359764,1.1439306358381502,1.0333333333333334,0.7530864197530864,1.2727272727272727,1.121212121212121,3.333333333333333,0.8793483943846234,1.0,1.5,1,XGBoost,no,10,2,0.1
9272738,r1,33942,0.5544323,0.7464503042596349,0.7560975609756098,1.0,0.6,0.6266666666666667,1.3333333333333333,1.0602106567060718,1.25,1.3846153846153846,1,XGBoost,no,10,2,0.1
9331216,r1,14454,0.6135079,0.5715427657873701,0.8,1.4878048780487805,0.8571428571428571,0.625,0.4285714285714285,0.8273140913875735,0.5,1.0,0,XGBoost,no,10,2,0.1
9128356,r1,30393,0.5289147,1.0316770186335404,0.7692307692307693,1.0,1.0,0.9322033898305084,1.75,0.93288309464188,1.1666666666666667,1.2857142857142858,1,XGBoost,no,10,2,0.1
9516807,r1,48334,0.5313658,0.9372693726937268,0.8551724137931035,0.6721311475409836,1.1428571428571428,0.8974358974358975,0.8888888888888888,1.0702116639394037,0.5454545454545454,1.75,1,XGBoost,no,10,2,0.1
9377318,r1,62,0.5313658,1.0881138136759982,1.25,1.975609756097561,1.3157894736842106,1.0125,1.0,1.009807239276723,2.5,1.1764705882352942,0,XGBoost,no,10,2,0.1
9084613,r1,7727,0.57195616,0.71484375,0.4404761904761904,0.5061728395061729,1.25,0.7962962962962963,0.7142857142857143,1.0923609318019218,0.6666666666666666,0.5789473684210527,1,XGBoost,no,10,2,0.1
9330705,r1,12389,0.58700025,0.1553784860557769,0.3333333333333333,1.975609756097561,0.0,0.3333333333333333,1.0,1.5364149403770064,0.25,0.25,1,XGBoost,no,10,2,0.1
9717518,r1,48,0.532184,0.9388528138528138,0.6696428571428571,1.6557377049180328,0.8666666666666667,0.7176470588235294,0.8888888888888888,0.9314774822363466,1.1666666666666667,0.7368421052631579,1,XGBoost,no,10,2,0.1
9433535,r1,8056,0.63931614,0.4109666478236292,0.2894736842105263,1.9523809523809523,0.4,0.48,1.0,0.9208642254565892,0.125,0.25,1,XGBoost,no,10,2,0.1
9692451,r1,55,0.57314193,0.794447410571276,0.4814814814814814,1.0,0.2857142857142857,0.953846153846154,0.6363636363636364,0.9257322917424196,3.0,1.9166666666666667,1,XGBoost,no,10,2,0.1
9489451,r1,46731,0.5313658,1.1391509433962264,1.2906976744186047,1.0,1.0769230769230769,0.9594594594594594,1.125,0.99147787992866,0.875,0.72,0,XGBoost,no,10,2,0.1
9272549,r1,33956,0.57314193,0.6218702095043434,0.6385542168674698,0.3442622950819672,0.2857142857142857,0.8507462686567164,0.8571428571428571,0.9928239503508394,1.2,0.7,0,XGBoost,no,10,2,0.1
9539718,r1,62,0.5448733,0.9774078478002378,1.4457831325301205,3.857142857142857,2.8,0.8421052631578947,0.875,1.1636966161077646,1.375,1.3571428571428572,0,XGBoost,no,10,2,0.1
9516779,r1,30407,0.5147271,1.0636482939632546,0.8928571428571429,1.0,2.6,0.9672131147540984,0.4285714285714285,0.9616030577297108,1.6,0.9473684210526316,1,XGBoost,no,10,2,0.1
8887780,r1,33928,0.560717,1.8689655172413795,1.7272727272727273,1.0,1.8,1.3055555555555556,1.6666666666666667,0.9919612360222688,1.6666666666666667,1.7272727272727273,0,XGBoost,no,10,2,0.1
9220070,r1,41,0.5571198,0.9739323349972268,0.4698795180722891,0.3442622950819672,0.5384615384615384,1.1428571428571428,1.0,0.8792885079767412,0.8,1.0588235294117647,0,XGBoost,no,10,2,0.1
9407733,r1,48929,0.5172045,0.8976339932399807,0.7954545454545454,1.4878048780487805,1.181818181818182,0.9367088607594936,1.2222222222222223,0.9563735404799408,2.25,0.8571428571428571,1,XGBoost,no,10,2,0.1
9076822,r1,40298,0.5204814,0.9492119089316988,0.5454545454545454,1.0,0.5,0.95,4.0,0.952261778505508,2.0,1.25,1,XGBoost,no,10,2,0.1
9051097,r1,44904,0.5625404,1.3583860759493671,1.5285714285714285,1.2469135802469136,1.625,1.1395348837209305,0.7777777777777778,1.1931359651662288,1.6666666666666667,0.875,1,XGBoost,no,10,2,0.1
9484593,r1,40550,0.5362501,1.075552387740556,1.0759493670886076,1.4878048780487805,1.0,1.1851851851851851,0.75,0.993905533209542,2.0,1.25,1,XGBoost,no,10,2,0.1
9128426,r1,30428,0.5313658,1.073227885178676,1.1728395061728396,0.6721311475409836,1.875,1.0,0.7142857142857143,0.9896479864559194,0.7142857142857143,0.6666666666666666,1,XGBoost,no,10,2,0.1
9085278,r1,7727,0.5491234,1.4299138606108066,1.207792207792208,1.4878048780487805,1.5,1.3877551020408163,1.0,0.9938647669963075,2.0,1.263157894736842,1,XGBoost,no,10,2,0.1
9271695,r1,47508,0.5421231,1.0657596371882083,1.0,2.9047619047619047,0.9090909090909092,0.9411764705882352,0.4,1.0652677936477657,1.75,1.2727272727272727,1,XGBoost,no,10,2,0.1
9684051,r1,11591,0.60623264,0.3580827067669173,0.2602739726027397,0.6721311475409836,0.0,0.5227272727272727,2.0,0.9378523763508372,1.0,0.5,0,XGBoost,no,10,2,0.1
9516443,r1,30435,0.527569,1.253020134228188,0.6949152542372882,1.0,0.8666666666666667,1.0555555555555556,1.3333333333333333,0.8225172827445947,2.5,1.2941176470588236,1,XGBoost,no,10,2,0.1
9085327,r1,6698,0.5172045,1.0013586956521738,0.8133333333333334,1.3278688524590163,1.25,1.0,1.0,1.0656356403899423,0.75,1.5555555555555556,1,XGBoost,no,10,2,0.1
9128552,r1,30393,0.51564586,0.8905283198476915,0.8454545454545455,0.7530864197530864,0.5714285714285714,0.935483870967742,1.4,1.0529813859869117,0.75,0.5357142857142857,1,XGBoost,no,10,2,0.1
9076983,r1,40298,0.51320386,0.8787878787878788,0.8032786885245902,0.0163934426229508,0.7777777777777778,0.6875,1.0,1.0892733369530487,1.1666666666666667,1.5,1,XGBoost,no,10,2,0.1
9084956,r1,8182,0.5285883,1.2072575017445917,1.2317073170731707,1.4878048780487805,0.6923076923076923,1.0161290322580645,2.0,1.058914578215458,1.6666666666666667,0.7333333333333333,1,XGBoost,no,10,2,0.1
9725764,r1,55,0.54303604,1.1187635574837311,1.3162393162393162,1.3278688524590163,1.8571428571428568,0.863013698630137,3.0,1.1263220715284967,1.0,0.5,1,XGBoost,no,10,2,0.1
9433157,r1,7258,0.5849193,0.7205673758865249,0.5061728395061729,0.2592592592592592,0.3846153846153846,1.2040816326530612,0.5714285714285714,0.9459172212271936,0.3333333333333333,0.625,1,XGBoost,no,10,2,0.1
9457482,r1,40298,0.57114923,0.5315005727376861,0.775,1.4878048780487805,0.1666666666666666,0.6666666666666666,1.6666666666666667,1.047720170512302,0.5714285714285714,0.6666666666666666,1,XGBoost,no,10,2,0.1
9097178,r1,272,0.5080975,1.0952380952380951,2.1666666666666665,101.0,1.5,0.2,0.5,1.8880495855445527,1.0,1.3333333333333333,1,XGBoost,no,10,2,0.1
9085362,r1,8182,0.57948595,0.8684636118598382,0.6875,0.3442622950819672,0.7857142857142857,0.9285714285714286,0.4444444444444444,0.8723490634411721,0.7142857142857143,1.3076923076923077,1,XGBoost,no,10,2,0.1
9097185,r1,216,0.5359764,8.037383177570094,10.571428571428571,0.803921568627451,4.0,11.4,3.5,0.8923920820414977,7.0,7.5,1,XGBoost,no,10,2,0.1
9457419,r1,35790,0.51564586,0.9496898690558236,1.0441176470588236,1.2469135802469136,0.7,1.0,1.6,0.9785644702758068,0.8571428571428571,1.0,1,XGBoost,no,10,2,0.1
9684786,r1,13474,0.5147271,0.866885784716516,0.9,1.4878048780487805,1.25,0.7555555555555555,0.4444444444444444,0.9672955930839452,0.5,0.6153846153846154,1,XGBoost,no,10,2,0.1
9272493,r1,33921,0.5217768,1.2324046920821117,0.8,1.0,0.6153846153846154,1.0606060606060606,1.1428571428571428,0.9969433808075944,1.0,1.0769230769230769,0,XGBoost,no,10,2,0.1
9272703,r1,33942,0.57009894,1.206588881262869,1.152542372881356,3.857142857142857,1.1,1.0694444444444444,0.8,0.9829685877151207,0.5714285714285714,0.7222222222222222,0,XGBoost,no,10,2,0.1
9388511,r1,17982,0.5039152,1.0267229254571026,0.8571428571428571,1.9523809523809523,0.7777777777777778,0.9508196721311476,0.8571428571428571,0.9454117598458872,1.5,0.8461538461538461,1,XGBoost,no,10,2,0.1
9262231,r1,36070,0.50626504,1.048137535816619,1.008130081300813,1.3278688524590163,1.0,1.0298507462686568,0.7777777777777778,0.9155677288862956,1.375,0.7083333333333334,1,XGBoost,no,10,2,0.1
9087168,r1,27,0.55770457,1.2560296846011132,1.7066666666666668,1.4878048780487805,2.833333333333333,1.028169014084507,1.1666666666666667,1.2304769542518783,0.8571428571428571,0.8095238095238095,1,XGBoost,no,10,2,0.1
9087210,r1,48,0.5491234,1.2962275819418676,1.68,1.4878048780487805,2.833333333333333,1.0845070422535212,0.8333333333333334,1.119756867194571,0.4285714285714285,0.7619047619047619,1,XGBoost,no,10,2,0.1
9433178,r1,9876,0.56076396,1.1177215189873415,0.6238532110091743,1.975609756097561,1.0,0.9866666666666668,1.0,0.8637651562257832,1.2,1.1428571428571428,1,XGBoost,no,10,2,0.1
9051195,r1,40606,0.55613035,1.5019011406844107,0.7931034482758621,41.0,1.5,1.22,0.8333333333333334,0.9946729968832388,1.75,1.2307692307692308,0,XGBoost,no,10,2,0.1
9433150,r1,8987,0.532184,1.0498154981549817,0.696078431372549,0.3442622950819672,0.6923076923076923,0.7941176470588235,0.6666666666666666,1.1182269597964862,0.875,1.1578947368421053,1,XGBoost,no,10,2,0.1
9128496,r1,30407,0.5334762,1.2706222865412446,1.7702702702702702,1.4878048780487805,0.7857142857142857,1.6,4.0,1.0447197983567336,1.3333333333333333,0.8666666666666667,1,XGBoost,no,10,2,0.1
8938341,r1,20,0.5441245,0.9703989703989704,0.6894736842105263,1.975609756097561,0.8076923076923077,0.9710144927536232,1.25,0.916035752696794,0.8,0.5185185185185185,0,XGBoost,no,10,2,0.1
9084662,r1,8987,0.6314825,0.8548585485854858,0.6329113924050633,0.6721311475409836,1.0,0.581081081081081,0.5,0.8913494800030487,0.1666666666666666,0.7727272727272727,1,XGBoost,no,10,2,0.1
9128398,r1,30428,0.50626504,1.4179566563467492,1.0555555555555556,0.6721311475409836,1.5,1.2083333333333333,1.0,0.8952135374334164,0.5555555555555556,0.8,1,XGBoost,no,10,2,0.1
9457608,r1,35790,0.53552794,0.5578539107950873,0.696969696969697,0.2592592592592592,0.5,0.4918032786885246,0.5,1.170344076512767,1.0,0.8181818181818182,1,XGBoost,no,10,2,0.1
9097269,r1,22784,0.5815641,4.7109375,7.5,21.0,2.0,1.7777777777777777,1.5,1.039997656158444,8.0,6.0,1,XGBoost,no,10,2,0.1
9440563,r1,48,0.54303604,1.0386064030131827,0.9130434782608696,0.3442622950819672,1.0,1.0277777777777777,1.5,0.958649260345158,0.75,1.0666666666666669,0,XGBoost,no,10,2,0.1
9457377,r1,45072,0.63931614,0.4638186573670445,0.3863636363636363,41.0,0.1428571428571428,0.4878048780487805,0.7142857142857143,1.0140640580636362,0.3333333333333333,0.4666666666666667,1,XGBoost,no,10,2,0.1
9087091,r1,20,0.5883683,0.7424242424242424,0.4934210526315789,0.4059405940594059,0.25,0.8987341772151899,1.0,0.8100494796748543,1.4,1.105263157894737,1,XGBoost,no,10,2,0.1
9272388,r1,33914,0.5088211,0.8939929328621908,1.1521739130434785,1.4878048780487805,0.8823529411764706,1.0333333333333334,0.8333333333333334,0.9620048661917692,0.875,1.0,0,XGBoost,no,10,2,0.1
9680222,r1,47487,0.55739385,0.8390151515151515,1.169811320754717,2.4285714285714284,0.7272727272727273,1.2040816326530612,0.2727272727272727,0.9667825651260514,0.5454545454545454,0.7368421052631579,1,XGBoost,no,10,2,0.1
9272682,r1,33921,0.5261094,0.889622075584883,1.169811320754717,1.0,0.7692307692307693,0.8852459016393442,0.6666666666666666,0.901134329436386,1.5,0.8823529411764706,1,XGBoost,no,10,2,0.1
9077039,r1,47529,0.50176287,1.303689687795648,1.4067796610169492,0.6039603960396039,1.8,0.9444444444444444,0.4,1.0403735215937249,0.5555555555555556,0.9230769230769232,0,XGBoost,no,10,2,0.1
9586961,r1,38814,0.560717,1.21173104434907,1.3380281690140845,0.3442622950819672,2.0,1.0909090909090908,1.75,1.0595560743787995,0.3333333333333333,1.3529411764705883,1,XGBoost,no,10,2,0.1
9344313,r1,23841,0.51280534,0.9027576197387518,0.6551724137931034,1.0,0.8,0.9642857142857144,0.6666666666666666,1.250891148563346,0.75,0.1111111111111111,1,XGBoost,no,10,2,0.1
9051160,r1,40550,0.51564586,0.8937308868501529,0.9861111111111112,1.0,0.3333333333333333,0.9782608695652174,4.5,0.9967064277815036,1.25,1.4545454545454546,0,XGBoost,no,10,2,0.1
9250394,r1,90,0.56921035,0.2760416666666667,0.15,0.024390243902439,0.25,0.2307692307692307,0.3333333333333333,1.40990928312286,0.5,0.2,1,XGBoost,no,10,2,0.1
9331377,r1,11591,0.5898078,0.527603513174404,0.5494505494505495,1.0,0.7333333333333333,0.3809523809523809,3.0,1.084239587364407,1.0,0.5625,0,XGBoost,no,10,2,0.1
9849650,r1,76,0.5217768,1.3676171079429735,1.5294117647058822,1.4878048780487805,0.6,1.7058823529411764,0.6666666666666666,1.0635684687346376,1.4,1.411764705882353,1,XGBoost,no,10,2,0.1
9725778,r1,55,0.5613265,1.1373346897253307,1.5480769230769231,1.975609756097561,1.5333333333333334,1.056338028169014,3.2,1.2033535736284702,1.6666666666666667,0.3666666666666666,1,XGBoost,no,10,2,0.1
9225383,r1,48,0.5491234,1.3640911617565314,0.920863309352518,2.463414634146341,1.5454545454545454,1.490566037735849,0.875,0.9519080246638076,0.375,1.0,0,XGBoost,no,10,2,0.1
9516429,r1,30407,0.51564586,1.0411295273173726,1.074468085106383,81.0,0.4285714285714285,0.8571428571428571,3.6666666666666665,1.0012527884552451,1.4,1.2666666666666666,1,XGBoost,no,10,2,0.1
9344383,r1,23750,0.61991805,0.7350620067643743,0.3333333333333333,0.2592592592592592,1.3333333333333333,0.6842105263157895,0.5,0.8559920333411132,0.75,0.2,0,XGBoost,no,10,2,0.1
9702748,r1,33949,0.5205462,1.0228471001757469,1.2065217391304348,0.0476190476190476,0.6923076923076923,1.6,2.25,1.0553955200663467,0.8571428571428571,0.6428571428571429,0,XGBoost,no,10,2,0.1
